bank,base_url,pdf_url,resolved_pdf_url
State Bank of India,https://www.sbi.co.in/portal/web/corporate-governance/annual-report,/documents/16012/25448726/010723-account+aggregator+data+for+website+publication+english.pdf,https://www.sbi.co.in/documents/16012/25448726/010723-account+aggregator+data+for+website+publication+english.pdf
State Bank of India,https://www.sbi.co.in/portal/web/corporate-governance/annual-report,/documents/17826/30078/Disclosure26102016.pdf,https://www.sbi.co.in/documents/17826/30078/Disclosure26102016.pdf
State Bank of India,https://www.sbi.co.in/portal/web/corporate-governance/annual-report,/documents/17826/35696/1275994607852_14_PROXYFORM.pdf,https://www.sbi.co.in/documents/17826/35696/1275994607852_14_PROXYFORM.pdf
State Bank of India,https://www.sbi.co.in/portal/web/corporate-governance/annual-report,/documents/17826/35696/1275994607852_5_DIRECTORSREPORT.pdf,https://www.sbi.co.in/documents/17826/35696/1275994607852_5_DIRECTORSREPORT.pdf
State Bank of India,https://www.sbi.co.in/portal/web/corporate-governance/annual-report,/documents/17826/30078/Disclosure.pdf,https://www.sbi.co.in/documents/17826/30078/Disclosure.pdf
State Bank of India,https://www.sbi.co.in/portal/web/corporate-governance/annual-report,/documents/17826/35696/List_of_Director_20080610.pdf,https://www.sbi.co.in/documents/17826/35696/List_of_Director_20080610.pdf
State Bank of India,https://www.sbi.co.in/portal/web/corporate-governance/annual-report,/documents/17826/17948/Final2010_PressAddwith_CFS.pdf,https://www.sbi.co.in/documents/17826/17948/Final2010_PressAddwith_CFS.pdf
State Bank of India,https://www.sbi.co.in/portal/web/corporate-governance/annual-report,/documents/17826/33945/SBI+Whole+Bank_LCR+Disclosure_31st+March+2018.pdf,https://www.sbi.co.in/documents/17826/33945/SBI+Whole+Bank_LCR+Disclosure_31st+March+2018.pdf
State Bank of India,https://www.sbi.co.in/portal/web/corporate-governance/annual-report,/documents/17826/35696/1339769825519_CONTENTS_AR12.pdf,https://www.sbi.co.in/documents/17826/35696/1339769825519_CONTENTS_AR12.pdf
State Bank of India,https://www.sbi.co.in/portal/web/corporate-governance/annual-report,/documents/17826/35696/Global_Market_20080610.pdf,https://www.sbi.co.in/documents/17826/35696/Global_Market_20080610.pdf
State Bank of India,https://www.sbi.co.in/portal/web/corporate-governance/annual-report,/documents/14463/3756850/041022-BA+Policy.pdf,https://www.sbi.co.in/documents/14463/3756850/041022-BA+Policy.pdf
State Bank of India,https://www.sbi.co.in/portal/web/corporate-governance/annual-report,/documents/17826/35696/Highlights_20080610.pdf,https://www.sbi.co.in/documents/17826/35696/Highlights_20080610.pdf
State Bank of India,https://www.sbi.co.in/portal/web/corporate-governance/annual-report,/documents/136/1364568/BCSBI_CODE.pdf,https://www.sbi.co.in/documents/136/1364568/BCSBI_CODE.pdf
State Bank of India,https://www.sbi.co.in/portal/web/corporate-governance/annual-report,/documents/17826/30078/02052017.pdf,https://www.sbi.co.in/documents/17826/30078/02052017.pdf
State Bank of India,https://www.sbi.co.in/portal/web/corporate-governance/annual-report,/documents/17826/30078/Disclosure26102016_new.pdf,https://www.sbi.co.in/documents/17826/30078/Disclosure26102016_new.pdf
State Bank of India,https://www.sbi.co.in/portal/web/corporate-governance/annual-report,/documents/17826/35696/Risk_Management_Internal_Controls20080610.pdf,https://www.sbi.co.in/documents/17826/35696/Risk_Management_Internal_Controls20080610.pdf
State Bank of India,https://www.sbi.co.in/portal/web/corporate-governance/annual-report,/documents/17826/30078/Disclosureunderreg30.pdf,https://www.sbi.co.in/documents/17826/30078/Disclosureunderreg30.pdf
State Bank of India,https://www.sbi.co.in/portal/web/corporate-governance/annual-report,/documents/17826/35696/69-71.pdf,https://www.sbi.co.in/documents/17826/35696/69-71.pdf
State Bank of India,https://www.sbi.co.in/portal/web/corporate-governance/annual-report,/documents/17826/17948/Results_Jun17.pdf,https://www.sbi.co.in/documents/17826/17948/Results_Jun17.pdf
State Bank of India,https://www.sbi.co.in/portal/web/corporate-governance/annual-report,/documents/14463/22577/20012023_Mircorfinance+Loan+Policy+for+Publication.pdf,https://www.sbi.co.in/documents/14463/22577/20012023_Mircorfinance+Loan+Policy+for+Publication.pdf
State Bank of India,https://www.sbi.co.in/portal/web/corporate-governance/annual-report,/documents/17826/30078/Disclosure01102016.pdf,https://www.sbi.co.in/documents/17826/30078/Disclosure01102016.pdf
State Bank of India,https://www.sbi.co.in/portal/web/corporate-governance/annual-report,/documents/17826/34723/final+p3d+march2017-df+tables+19may2017.pdf,https://www.sbi.co.in/documents/17826/34723/final+p3d+march2017-df+tables+19may2017.pdf
